cycle,type,temperature,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
181,3,24,823.4427490234375+61.82492065429688i,336.5774536132812+35.77695465087891i,2.438490817895731-0.07551561900918835i,0.2073434315804084-0.005193560208724951i,0.06921863882537629-0.0008664724541305426i,0.07139027154395669,0.04971526662508074
181,3,24,824.79931640625+63.38796234130859i,336.6368713378906+32.83100509643555i,2.445222294248574-0.05017615330119353i,0.2064061264502587-0.004134733965728704i,0.07039889736847485-0.0006965863949241797i,0.07139027154395669,0.04971526662508074
181,3,24,825.9715576171875+61.55269622802734i,335.3837585449219+35.78776550292969i,2.454402627543388-0.07837257704519782i,0.2054627260133774-0.00359421968529629i,0.06723582891639765-0.0009090284821070075i,0.07139027154395669,0.04971526662508074
181,3,24,823.4232788085938+61.15315246582031i,337.1274719238281+35.55975341796875i,2.434516106220156-0.07539474554949596i,0.2045194754618223-0.00334155560297997i,0.06951284686850212-0.0002077186320666945i,0.07139027154395669,0.04971526662508074
181,3,24,824.2418823242188+62.82471466064453i,336.4652404785156+34.4391975402832i,2.443223744182955-0.06335855219417183i,0.2035736584853587-0.003195948897606779i,0.06909187570488734-0.001161932539066883i,0.07139027154395669,0.04971526662508074
181,3,24,821.487548828125+41.40524291992188i,340.9173889160156+25.69163513183594i,2.405131686168044-0.05979901133804306i,0.2026170635013048-0.003021683989615518i,0.06903044540746793-0.0003204126665155337i,0.07139027154395669,0.04971526662508074
181,3,24,824.183837890625+46.1776237487793i,338.1583557128906+23.40715408325195i,2.435057007689888-0.03199723043634342i,0.2016377800189779-0.002723665035449694i,0.06737667246619275-0.0008262305845089501i,0.07139027154395669,0.04971526662508074
181,3,24,823.7060546875+41.93318939208984i,338.8853454589844+25.79949569702148i,2.425993036341787-0.06095338080210445i,0.2006213305896918-0.002243139870643185i,0.06753380179478598-0.000740671116675693i,0.07139027154395669,0.04971526662508074
181,3,24,821.812744140625+44.55893325805664i,339.41162109375+22.05093383789062i,2.419602811444244-0.02591416352430989i,0.1995517468895156-0.001553573570766749i,0.06548957595988285+0.0002216083840590729i,0.07139027154395669,0.04971526662508074
181,3,24,820.6492919921875+42.63595581054688i,342.1286010742188+24.56503677368164i,2.395256813296647-0.04736118476976345i,0.1984128953960535-0.0006566012277680126i,0.06639237106824376-0.002216415196858364i,0.07139027154395669,0.04971526662508074
181,3,24,821.8653564453125+43.96012878417969i,341.9757690429688+23.60687255859375i,2.400719051775964-0.03717614249589159i,0.1971901359272605+0.0004220226231907862i,0.06438171100956183-0.0009889626054043826i,0.07139027154395669,0.04971526662508074
181,3,24,819.6340942382812+8.185413360595703i,344.9892883300781+3.422860145568848i,2.375826295801943+0.0001544749987999014i,0.1958722438333234+0.001636550219877016i,0.05681342866756882-0.001326571604047192i,0.07139027154395669,0.04971526662508074
181,3,24,819.409423828125-0.1125679016113281i,343.6734924316406+11.92876815795898i,2.381386806893698-0.08298451769928479i,0.1944534350005102+0.002925483910016912i,0.06293998030060746-0.001747887753844009i,0.07139027154395669,0.04971526662508074
181,3,24,817.3477783203125+3.285165786743164i,346.3361206054688+7.197702407836914i,2.359162404717955-0.03954361765741084i,0.1929352947385585+0.004215930559071468i,0.05860026800978121-0.001782013391404254i,0.07139027154395669,0.04971526662508074
181,3,24,809.2973022460938+2.348182678222656i,355.9915161132812+8.642984390258789i,2.272182010303067-0.04856927815985255i,0.1913284199595117+0.005428003709291811i,0.06173576372143336-0.00167593590077736i,0.07139027154395669,0.04971526662508074
181,3,24,817.0458984375+2.594884872436523i,348.4098815917969+8.297470092773438i,2.343918947561577-0.04837323332461266i,0.1896536303914003+0.006479152586008285i,0.06000519309124466-0.001676812232896241i,0.07139027154395669,0.04971526662508074
181,3,24,811.4849243164062+2.098382949829102i,353.3851318359375+8.61174488067627i,2.295100536804326-0.0499920221794581i,0.187942678145133+0.007288249289802995i,0.06022648757035252-0.001462737078183608i,0.07139027154395669,0.04971526662508074
181,3,24,813.8836669921875+13.26064300537109i,349.6369934082031+11.73752784729004i,2.326447561766066-0.04017338068034242i,0.1862384725064752+0.007779236427132307i,0.05731988108064211-0.001733976624574263i,0.07139027154395669,0.04971526662508074
181,3,24,813.96728515625+14.2477970123291i,350.9701232910156+11.34121227264404i,2.31808380407757-0.03431085062903724i,0.1845949234741153+0.007884132977884414i,0.05340739838271368-0.001796297567291333i,0.07139027154395669,0.04971526662508074
181,3,24,814.1245727539062+16.95792770385742i,349.0981750488281+9.51052188873291i,2.331671977278273-0.01494562288291242i,0.1830765786267189+0.007545218840578694i,0.05731888610884776-0.001305019327925126i,0.07139027154395669,0.04971526662508074
181,3,24,813.5325927734375+17.71870231628418i,351.3153381347656+8.626615524291992i,2.315518562610408-0.006422680190101722i,0.1817582713152244+0.006716267808309102i,0.05455253544716005-0.001322095519707371i,0.07139027154395669,0.04971526662508074
181,3,24,811.7310180664062+20.64953994750977i,354.1981201171875+7.779582023620605i,2.291917705314261+0.007959890263382417i,0.1807250070494213+0.005362773078829647i,0.05408091519797847-0.001509040203165171i,0.07139027154395669,0.04971526662508074
181,3,24,814.7874145507812+37.50689315795898i,348.4307556152344+15.79604434967041i,2.338522442197584+0.001628699358942532i,0.1800722897489882+0.003461208185608742i,0.05175654127699966-0.001433554129703337i,0.07139027154395669,0.04971526662508074
181,3,24,814.1522216796875+41.79109191894531i,349.5391540527344+14.48752212524414i,2.330168590482063+0.02298089589006554i,0.1799070394929596+0.0009974918609402009i,0.05126747285238191-0.00133013658625005i,0.07139027154395669,0.04971526662508074
181,3,24,814.4010009765625+42.49230194091797i,348.2269592285156+11.9454174041748i,2.340139660321016+0.04174965932140579i,0.18034919671837-0.002035015853121176i,0.05062779073623809-0.001042133920618354i,0.07139027154395669,0.04971526662508074
181,3,24,814.3092651367188+46.73583221435547i,350.3602905273438+7.055360794067383i,2.325948355937253+0.08655497838869256i,0.1815340700473372-0.005637457316030216i,0.04927610933537251-0.0009178390812025956i,0.07139027154395669,0.04971526662508074
181,3,24,814.491455078125+54.47409820556641i,349.1194763183594-1.299845695495605i,2.33237445618362+0.1647167488595837i,0.1836154947621836-0.009806576547350716i,0.04655926809648286-0.0004023613365835897i,0.07139027154395669,0.04971526662508074
181,3,24,818.524658203125+67.74153900146484i,345.104248046875-14.83922672271729i,2.359016429703754+0.2977289303911955i,0.1867699501637839-0.01453387059332737i,0.04828813279323459+8.357087616447276e-05i,0.07139027154395669,0.04971526662508074
181,3,24,826.60888671875+83.04258728027344i,337.6531372070312-30.0826301574707i,2.407082569802919+0.4603954320460898i,0.1912019421182362-0.01980129724450126i,0.04823760639514327+0.0004837302735215978i,0.07139027154395669,0.04971526662508074
181,3,24,840.43896484375+100.0488052368164i,321.9102783203125-47.62198638916016i,2.509879835061768+0.6820977252614191i,0.1971511592592169-0.02557156404429091i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,861.7803955078125+112.8162231445312i,301.4281311035156-63.4860725402832i,2.662073910319306+0.9349520215346984i,0.2049020588578175-0.03177042623556693i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,884.2794189453125+117.4202499389648i,277.5816345214844-75.62924957275391i,2.858227261708898+1.201757578182202i,0.2147964295960926-0.03825763900579093i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,902.4390869140625+105.9417266845703i,254.4148559570312-85.61060333251953i,3.060451405313053+1.446255237647843i,0.2272487582470214-0.044782123542152i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,914.4949951171875+65.14053344726562i,230.6824188232422-93.33055877685547i,3.308492679811808+1.62094712666314i,0.242762313264949-0.0509153593325191i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,917.5693359375-0.1856880187988281i,211.5003051757812-112.3516998291016i,3.383943813765463+1.796716800328465i,0.261939826024654-0.05595490206610056i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,915.9478759765625-123.9332656860352i,174.6554718017578-133.1272277832031i,3.659210896005015+2.079564602393109i,0.2854750571725003-0.0587874640800274i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,879.7736206054688-290.585205078125i,136.8545379638672-147.6151428222656i,4.030064839440221+2.223626606077031i,0.3140981952016492-0.05769934056310933i,99999+0i,0.07139027154395669,0.04971526662508074
181,3,24,796.7183227539062-448.5538940429688i,103.2711715698242-148.9887390136719i,4.537304044523961+2.202486043440523i,0.3484258867763155-0.0501244888391053i,99999+0i,0.07139027154395669,0.04971526662508074
183,3,24,833.1328735351562+28.99664497375488i,323.7915649414062+88.48895263671875i,2.417007229908491-0.5709901471635953i,0.1669120135292992-0.1254198691531181i,0.06963230061765199-0.001482674940116975i,0.06583444846364324,0.04868025293328389
183,3,24,826.6710815429688+39.70635223388672i,330.7612915039062+80.24897003173828i,2.387864244143928-0.4592958663437937i,0.1837135643499422-0.09887758276289375i,0.06735871877097872-0.0006380716212263074i,0.06583444846364324,0.04868025293328389
183,3,24,827.9937744140625+46.92398834228516i,331.1312561035156+72.83273315429688i,2.414842502468086-0.3894395013236516i,0.1939200744537124-0.0757337070167315i,0.06739245737763419-0.0006573762578082145i,0.06583444846364324,0.04868025293328389
183,3,24,827.7339477539062+54.02594375610352i,330.8512573242188+65.85669708251953i,2.437747089376125-0.3219453621974689i,0.1996727754759176-0.05653206456989803i,0.06605379672197348-3.500005469500181e-05i,0.06583444846364324,0.04868025293328389
183,3,24,823.952392578125+54.90536117553711i,333.9456481933594+55.92585372924805i,2.426796875868363-0.2420014345809946i,0.2025670665308053-0.0411992833881812i,0.06802940919454308-0.0001871522489773222i,0.06583444846364324,0.04868025293328389
183,3,24,826.449462890625+60.25001525878906i,334.6345825195312+51.95755004882812i,2.43886711226217-0.1986272437491845i,0.2037158653831888-0.02935324368400274i,0.06859210848426894-0.0009591639538186436i,0.06583444846364324,0.04868025293328389
183,3,24,822.978515625+63.96665191650391i,336.7578735351562+47.28819274902344i,2.422729361551358-0.1502558517194484i,0.2038552158881523-0.0204877192044198i,0.06962003416514524-0.0005174717530280511i,0.06583444846364324,0.04868025293328389
183,3,24,824.23583984375+66.61279296875i,335.4684143066406+44.50756072998047i,2.440358994424034-0.1252029442632994i,0.2034485871075312-0.0140741941043426i,0.06521814330965842-0.0001687111004141759i,0.06583444846364324,0.04868025293328389
183,3,24,822.1408081054688+66.70205688476562i,334.9330749511719+45.68867874145508i,2.436470433185186-0.1332118603293828i,0.2027732334325855-0.009613137224116754i,0.06615363898187759-0.0005986244918607276i,0.06583444846364324,0.04868025293328389
183,3,24,822.9655151367188+69.13845062255859i,336.286376953125+42.28378295898438i,2.434576776465421-0.1005234458105958i,0.2019852099702288-0.006656625707492947i,0.06737337531621769-0.0002044999963409701i,0.06583444846364324,0.04868025293328389
183,3,24,819.8633422851562+58.86087036132812i,340.8778991699219+34.99893188476562i,2.397606591720237-0.07349493613331944i,0.2011652156632303-0.00481582640181516i,0.06688913678068346-0.001097947302459422i,0.06583444846364324,0.04868025293328389
183,3,24,820.0333862304688+60.44151306152344i,340.2204895019531+36.28971481323242i,2.401921513149618-0.07854769033330219i,0.2003491992052436-0.003761081621791089i,0.06617058319193987-0.000600220206294981i,0.06583444846364324,0.04868025293328389
183,3,24,820.865966796875+61.30195617675781i,339.3594360351562+32.74127960205078i,2.413828254644747-0.05224510574109794i,0.1995477289085527-0.003218753579619807i,0.06502831073435908-0.0002962901546088766i,0.06583444846364324,0.04868025293328389
183,3,24,821.42626953125+62.05345916748047i,339.8514404296875+37.63059616088867i,2.407713784286444-0.08400801798547779i,0.1987575574256353-0.00296690187634126i,0.06580540858890772-0.0005710120213197312i,0.06583444846364324,0.04868025293328389
183,3,24,819.8117065429688+61.39505004882812i,341.4313049316406+34.24142074584961i,2.39504779232125-0.06037756004414823i,0.1979680871867824-0.002830740380120435i,0.06452761877429616-0.0009085232496438004i,0.06583444846364324,0.04868025293328389
183,3,24,818.2250366210938+42.80924224853516i,343.3382873535156+23.46034812927246i,2.380550291004463-0.03797798497271756i,0.1971647564526181-0.002678245260458862i,0.06418886833272039-0.0009755481727934622i,0.06583444846364324,0.04868025293328389
183,3,24,820.090087890625+43.362548828125i,342.2905883789062+24.62130355834961i,2.392621389660039-0.04542020503843106i,0.196330781805411-0.002416010679540118i,0.06109361094180831-0.001035361304197604i,0.06583444846364324,0.04868025293328389
183,3,24,818.9771118164062+42.37635803222656i,344.3846130371094+25.62051010131836i,2.374103077769341-0.05357200395984546i,0.1954482196404944-0.001985324202278454i,0.06308077949727674-0.000710679755902148i,0.06583444846364324,0.04868025293328389
183,3,24,817.973876953125+42.96507263183594i,345.4452514648438+25.59970474243164i,2.364116715619089-0.05082025933260398i,0.1944989368648387-0.001358381678296866i,0.06287403957080116-0.0007035632617670563i,0.06583444846364324,0.04868025293328389
183,3,24,813.6838989257812+41.63368225097656i,349.4403076171875+26.48641204833984i,2.324212544442922-0.05702367029417921i,0.1934657955027658-0.0005345445237079178i,0.05996694226134246-0.001426038193089353i,0.06583444846364324,0.04868025293328389
183,3,24,816.4638671875+44.12847900390625i,347.0347900390625+24.23309898376465i,2.350105960258341-0.03694693362566374i,0.1923341445122805+0.0004634530096226739i,0.06208206837037462-0.00110092206863511i,0.06583444846364324,0.04868025293328389
183,3,24,817.6619873046875+4.0399169921875i,348.4494323730469+6.77989387512207i,2.34591033341973-0.03405115637051125i,0.1910935649089146+0.001593416855701712i,0.06107888365769057-0.001568520062186644i,0.06583444846364324,0.04868025293328389
183,3,24,812.531982421875+2.533517837524414i,351.6110229492188+9.948389053344727i,2.309238375445899-0.05813152206345112i,0.1897397238722929+0.002797758752091364i,0.06051367874821082-0.001385974524598233i,0.06583444846364324,0.04868025293328389
183,3,24,814.47607421875+2.530744552612305i,348.9516906738281+7.745201110839844i,2.333077010761349-0.04453168309001367i,0.188276153815651+0.004007696130215312i,0.05286102652358975-0.001340605966069405i,0.06583444846364324,0.04868025293328389
183,3,24,813.3525390625+2.165315628051758i,350.3382873535156+9.233975410461426i,2.320171532872353-0.05497284182105503i,0.1867157771999894+0.005147510689259199i,0.05889730377972333-0.001714428382352864i,0.06583444846364324,0.04868025293328389
183,3,24,813.4503784179688+3.648347854614258i,351.0239562988281+7.126786231994629i,2.316620374389276-0.03664054861085392i,0.1850820393511052+0.006138734505149837i,0.05684364843095534-0.001251574986264266i,0.06583444846364324,0.04868025293328389
183,3,24,803.1469116210938+3.933347702026367i,359.9960021972656+7.831694602966309i,2.230170624759765-0.0375911606267873i,0.1834095793892783+0.00690408779472055i,0.05637637596979716-0.001397673089937468i,0.06583444846364324,0.04868025293328389
183,3,24,810.766357421875+13.09074974060059i,353.1428833007812+12.49109363555908i,2.294299990080417-0.04408291091143655i,0.1817444508024746+0.007370966602068646i,0.05504439792366635-0.001525646128198167i,0.06583444846364324,0.04868025293328389
183,3,24,809.6741333007812+15.43478965759277i,354.6738891601562+9.922658920288086i,2.282300438235287-0.02033332411843687i,0.1801439838378366+0.007474277194523092i,0.05145269724440704-0.0008937112068466503i,0.06583444846364324,0.04868025293328389
183,3,24,810.6783447265625+16.02575302124023i,354.2203063964844+9.456336975097656i,2.28820455383097-0.01584403888312516i,0.1786764477008626+0.007158439190676348i,0.05369866031335001-0.001117608455690742i,0.06583444846364324,0.04868025293328389
183,3,24,810.6431274414062+19.40358352661133i,354.1243591308594+8.540924072265625i,2.289138102280041-0.000417286165389487i,0.1774207101539912+0.006378431099431101i,0.05316871623048768-0.001522662896813555i,0.06583444846364324,0.04868025293328389
183,3,24,809.83642578125+22.99907302856445i,357.0469055175781+3.064374446868896i,2.268537105820443+0.04494486758385957i,0.1764660992438301+0.005099828608091975i,0.05211322903182313-0.00119747702497911i,0.06583444846364324,0.04868025293328389
183,3,24,809.7096557617188+36.20130157470703i,352.6325378417969+14.85312461853027i,2.296435206630031+0.00593270060969086i,0.1759126475229031+0.003297887075609578i,0.05149358628564434-0.00117381581158983i,0.06583444846364324,0.04868025293328389
183,3,24,811.0929565429688+40.01589965820312i,350.5806884765625+15.40136337280273i,2.314118248924559+0.01248021857077994i,0.1758718527393937+0.0009558473496057289i,0.05015198315476747-0.001076367445727394i,0.06583444846364324,0.04868025293328389
183,3,24,811.834716796875+43.36669921875i,350.6899719238281+10.76020240783691i,2.316577521453739+0.05258164667014729i,0.1764680386087112-0.001937196297354338i,0.0418247680626287-0.002953030951688091i,0.06583444846364324,0.04868025293328389
183,3,24,812.4524536132812+48.91470718383789i,350.1146240234375+6.318824291229248i,2.322297802775106+0.09779801546907706i,0.1778403699424896-0.005388327452153088i,0.04852981534498776-0.0006992472079539416i,0.06583444846364324,0.04868025293328389
183,3,24,813.6939086914062+55.27666473388672i,350.8175048828125-2.523711204528809i,2.318168738833697+0.1742417419406956i,0.180145595809615-0.009401950365623997i,0.04479759338895025-0.0004417401892682797i,0.06583444846364324,0.04868025293328389
183,3,24,811.3566284179688+54.53884506225586i,358.1398315429688-3.498186111450195i,2.263770989608237+0.1743953947499238i,0.1835616851598002-0.01397895047328357i,0.04719911628761624+7.392159795372305e-05i,0.06583444846364324,0.04868025293328389
183,3,24,825.097412109375+83.92558288574219i,338.2924499511719-31.23858833312988i,2.395669583868404+0.4693067161898624i,0.1882926862886292-0.01911240861447885i,0.0473390179778974+0.0006149179639942901i,0.06583444846364324,0.04868025293328389
183,3,24,840.1216430664062+98.95156860351562i,324.61572265625-48.2415885925293i,2.487805011010171+0.67454291077261i,0.1945753530325892-0.02477795916888623i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,860.5053100585938+113.7062301635742i,302.6893005371094-63.60278701782227i,2.647057268288072+0.9318679230549736i,0.2026882429693422-0.03091633286694924i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,882.40625+118.1107711791992i,277.9923400878906-76.60566711425781i,2.841364105587964+1.207858331262337i,0.2129639166593883-0.03740490866618576i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,902.5214233398438+105.9389495849609i,254.8008575439453-85.46927642822266i,3.058471186647751+1.441691650590133i,0.2258042213159001-0.04401410160564651i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,913.5706787109375+66.93002319335938i,232.4529113769531-94.23969268798828i,3.275103572728225+1.615702617720953i,0.2416968891123777-0.05034297830153699i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,918.1746215820312+1.731355667114258i,211.5428009033203-112.6401748657227i,3.378210444387041+1.806979813181066i,0.261227970863222-0.05572649852364227i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,916.0333862304688-122.1219940185547i,175.1445770263672-133.6272888183594i,3.642082863857059+2.081478461508901i,0.285077640369181-0.05910438151317413i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,878.348876953125-291.0420837402344i,135.1679840087891-145.1806945800781i,4.091163045086954+2.241032231169036i,0.313974640560171-0.0588397580637424i,99999+0i,0.06583444846364324,0.04868025293328389
183,3,24,799.1649169921875-449.8109130859375i,103.1512603759766-151.2855834960938i,4.488396948637751+2.222162263605219i,0.3485642633429127-0.05247740044879876i,99999+0i,0.06583444846364324,0.04868025293328389
185,3,24,837.0078735351562+30.98721313476562i,321.5525817871094+87.48153686523438i,2.448042311430539-0.5696464620569304i,0.1682818139204378-0.127623873919532i,0.07308681919534803-0.0009198402779032356i,0.0724518691988788,0.04913216601843565
185,3,24,831.1719970703125+42.11029815673828i,326.2803955078125+77.09608459472656i,2.441593131903954-0.4478570410551482i,0.1863208421963374-0.1017366978716169i,0.07368191974635588+0.0002139381744626435i,0.0724518691988788,0.04913216601843565
185,3,24,830.7368774414062+50.19017028808594i,326.1575927734375+66.92919158935547i,2.474423182267456-0.3538809934472733i,0.1977125915201236-0.07877989406821662i,0.07344650044888332-0.0007057013781284972i,0.0724518691988788,0.04913216601843565
185,3,24,830.9981689453125+55.47118377685547i,327.5149841308594+62.17626190185547i,2.480054899396223-0.3014498998907982i,0.2044787870690491-0.05944912418470568i,0.07098517011090032-0.0005678347506250539i,0.0724518691988788,0.04913216601843565
185,3,24,830.2410888671875+59.90567779541016i,327.3909301757812+51.75636291503906i,2.502321486189928-0.2126063209404226i,0.2081740708319625-0.04379926747812768i,0.07194656131839783+0.000532713652241651i,0.0724518691988788,0.04913216601843565
185,3,24,832.1234130859375+59.50088500976562i,327.6779479980469+49.72552490234375i,2.509226977543933-0.1991948007075441i,0.2099145168745699-0.03154286398058283i,0.07223427741437326-0.000672522342528481i,0.0724518691988788,0.04913216601843565
185,3,24,827.7802124023438+62.45268249511719i,330.7241821289062+47.83272171020508i,2.478400681833965-0.1696155607501505i,0.2104601342973448-0.02223720475680727i,0.07312494334485567-0.001068996825342611i,0.0724518691988788,0.04913216601843565
185,3,24,827.7130737304688+68.36363983154297i,331.2030944824219+40.91196060180664i,2.486664420318266-0.1007559334992969i,0.2103055582617196-0.01539291845044741i,0.070212849574537-0.0002496637360027303i,0.0724518691988788,0.04913216601843565
185,3,24,827.3809814453125+67.21851348876953i,331.6513977050781+43.50133895874023i,2.478671085367826-0.122438795204942i,0.209759251299388-0.01053239551859787i,0.07239032572263537-0.0006814044012260169i,0.0724518691988788,0.04913216601843565
185,3,24,827.3856201171875+69.45179748535156i,332.40869140625+44.06504058837891i,2.473295355059917-0.1189320969772614i,0.2090052776724987-0.007218389901397092i,0.06863114375158037-0.0005493252078600607i,0.0724518691988788,0.04913216601843565
185,3,24,824.4008178710938+61.32524108886719i,334.7833862304688+35.4232177734375i,2.4543938049803-0.07651898576917628i,0.2081480755012931-0.005065939227562756i,0.07093639318589751-0.0007872985994108638i,0.0724518691988788,0.04913216601843565
185,3,24,827.6395263671875+61.69400787353516i,333.5035095214844+35.82022857666016i,2.472991897265624-0.08062621947615738i,0.2072430802207735-0.003745485152537073i,0.06930461073944418-0.0002669189183135126i,0.0724518691988788,0.04913216601843565
185,3,24,822.0960083007812+61.42643737792969i,337.7042541503906+34.2501335144043i,2.42784148748392-0.06433871487603043i,0.2063165840962249-0.002981642903690205i,0.06998324975244401-0.001932176706913222i,0.0724518691988788,0.04913216601843565
185,3,24,824.4379272460938+62.34939193725586i,334.8902282714844+35.29496383666992i,2.454177232773982-0.07247361282397599i,0.2053779362268696-0.002549997541100844i,0.06850528625025169-0.001463559542758319i,0.0724518691988788,0.04913216601843565
185,3,24,822.6497802734375+64.18663787841797i,337.733642578125+33.12792205810547i,2.431046343868049-0.04840760250025487i,0.2044266287514429-0.00227312969218038i,0.06766039891858235-0.0004248980056010445i,0.0724518691988788,0.04913216601843565
185,3,24,824.3248901367188+40.12950134277344i,337.3347473144531+29.59768867492676i,2.435330343818384-0.09471496265512792i,0.2034562178947437-0.002016440899441175i,0.06769648361836482-0.00076465818595703i,0.0724518691988788,0.04913216601843565
185,3,24,823.5255126953125+40.42314529418945i,339.0477600097656+27.38610076904297i,2.42275988544265-0.07646946573837023i,0.2024564892106562-0.001684021048078234i,0.06774112502454095-0.001087766460982687i,0.0724518691988788,0.04913216601843565
185,3,24,822.2857055664062+44.24799728393555i,340.8421630859375+23.34975814819336i,2.410094359082274-0.03528648863764015i,0.2014148251162372-0.001214633912172991i,0.06675042653888376-0.001338471031686127i,0.0724518691988788,0.04913216601843565
185,3,24,820.0377807617188+42.73231506347656i,340.6697998046875+23.71102142333984i,2.404217469248396-0.04190021206582938i,0.2003173719665929-0.0005778126231096394i,0.06655497477631407-0.001178808723725295i,0.0724518691988788,0.04913216601843565
185,3,24,821.0076904296875+42.98531341552734i,341.5869140625+25.96554565429688i,2.399212905786399-0.05653483207062857i,0.1991503256787022+0.0002299839531704077i,0.06529254783001077-0.001419514961794191i,0.0724518691988788,0.04913216601843565
185,3,24,821.5137939453125+40.38262176513672i,342.8940734863281+25.30787658691406i,2.39148858480342-0.05873789533106369i,0.1979014490410354+0.001189216739444324i,0.0659415893164339-0.00134421893963159i,0.0724518691988788,0.04913216601843565
185,3,24,820.4572143554688+2.605655670166016i,343.4701538085938+8.314181327819824i,2.387513954485053-0.05020689011521156i,0.1965617908259736+0.002261169468964205i,0.06805768607551252-0.001437862177676114i,0.0724518691988788,0.04913216601843565
185,3,24,819.6757202148438+0.8793716430664062i,345.7308959960938+8.389376640319824i,2.369515417090775-0.05495426028157835i,0.1951274886834433+0.003391939531068221i,0.06370903162371756-0.001739207025975006i,0.0724518691988788,0.04913216601843565
185,3,24,820.2495727539062+1.778564453125i,344.9483642578125+8.27397346496582i,2.376647196769011-0.0518505180536513i,0.1936014977220882+0.004516507355691929i,0.05427030624799211-0.0008435132649825221i,0.0724518691988788,0.04913216601843565
185,3,24,821.8407592773438+2.682342529296875i,342.4278259277344+7.664911270141602i,2.399014145948438-0.04586627267413425i,0.1919950880124747+0.005562826976709891i,0.06236544557021612-0.001582639060244524i,0.0724518691988788,0.04913216601843565
185,3,24,817.0775146484375+3.706081390380859i,347.1320495605469+8.571099281311035i,2.35262383910138-0.04741276735170917i,0.1903289893293438+0.006455831614247183i,0.05947323430569624-0.001611435509910551i,0.0724518691988788,0.04913216601843565
185,3,24,805.3031616210938+3.352569580078125i,358.4769287109375+4.005313873291016i,2.246281504899633-0.01574576337481652i,0.1886341208539151+0.007121206968708283i,0.05897099732994072-0.001512703174873713i,0.0724518691988788,0.04913216601843565
185,3,24,814.7144165039062+13.5378246307373i,348.9483947753906+11.2106990814209i,2.333608265581422-0.03617599506866345i,0.1869519159152082+0.00748875890928927i,0.05759168743643598-0.001664852167240454i,0.0724518691988788,0.04913216601843565
185,3,24,813.3416748046875+15.05576705932617i,351.622314453125+11.41966533660889i,2.312063588302153-0.03227106156129973i,0.1853343245313477+0.007495196710819023i,0.0563910569305396-0.001556760588798993i,0.0724518691988788,0.04913216601843565
185,3,24,814.2605590820312+15.63820266723633i,351.2798461914062+9.479759216308594i,2.317496191629397-0.01802296170066303i,0.1838436370623221+0.007086170620587856i,0.05602630334591945-0.001597491251941603i,0.0724518691988788,0.04913216601843565
185,3,24,814.0421752929688+17.06888389587402i,351.0740051269531+7.866703987121582i,2.318644842687328-0.003336073636069272i,0.1825523103785764+0.006217443737940853i,0.05544281913772733-0.001463478222718415i,0.0724518691988788,0.04913216601843565
185,3,24,814.742919921875+20.12381744384766i,350.2742004394531+5.365392208099365i,2.326348835758266+0.02181731774010628i,0.1815429875016781+0.00485514237775977i,0.05391435785796687-0.001483370883494352i,0.0724518691988788,0.04913216601843565
185,3,24,812.8623046875+37.06158447265625i,349.7429504394531+17.72303199768066i,2.323573830528067-0.01177776098014364i,0.1809088827250701+0.002975116385628708i,0.05330236441571311-0.001337759408221453i,0.0724518691988788,0.04913216601843565
185,3,24,814.25732421875+39.66185760498047i,347.9837646484375+14.24888038635254i,2.340671544486264+0.01813276763136187i,0.1807546642193824+0.0005615536568391859i,0.05127072731283856-0.001217319792879154i,0.0724518691988788,0.04913216601843565
185,3,24,814.235595703125+42.96790313720703i,348.458740234375+12.02630043029785i,2.338147878516047+0.04261231699834026i,0.1811979202092073-0.002394863229792218i,0.05159734186672223-0.000805477606040258i,0.0724518691988788,0.04913216601843565
185,3,24,814.7073974609375+47.31051635742188i,347.8183288574219+6.320462226867676i,2.344033717781986+0.09342561069861581i,0.1823712646251151-0.005898787885199173i,0.04950221484457652-0.000843830458367997i,0.0724518691988788,0.04913216601843565
185,3,24,815.0592041015625+55.38019561767578i,349.3852844238281-1.699280738830566i,2.332011731268417+0.1698495640227369i,0.1844251484478441-0.009951327895294706i,0.04651269486041349-0.000458824657200862i,0.0724518691988788,0.04913216601843565
185,3,24,818.8660278320312+68.70147705078125i,343.5070495605469-16.04690933227539i,2.369326989137134+0.3106831506384179i,0.1875315150585558-0.0145494626902716i,0.04758012602043456-0.0001401489908162003i,0.0724518691988788,0.04913216601843565
