cycle,type,temperature,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time,Capacity
51,2,24,3.821230347476487,-2.008654397764436,25.88649289762149,1.9986,2.911,332.125,1.746219741641509
51,2,24,3.818249714759616,-2.007260428908807,25.97231284823566,1.9984,2.908,342.453,1.746219741641509
51,2,24,3.815227449523523,-2.007818360327346,26.05963087093763,1.9984,2.905,352.781,1.746219741641509
51,2,24,3.812357864464672,-2.007893604637178,26.14172246281032,1.9984,2.903,363.188,1.746219741641509
51,2,24,3.809490910788593,-2.008842527641494,26.21707453810372,1.9984,2.899,373.578,1.746219741641509
51,2,24,3.80666780515541,-2.007412014783529,26.30945898063266,1.9984,2.897,383.969,1.746219741641509
51,2,24,3.80378904008942,-2.00650760241235,26.3882755338593,1.9986,2.895,394.313,1.746219741641509
51,2,24,3.800779044767823,-2.005878497742918,26.45300329635127,1.9984,2.892,404.75,1.746219741641509
51,2,24,3.798124568793802,-2.005535485108496,26.52640605172497,1.9984,2.889,415.109,1.746219741641509
51,2,24,3.795042267002631,-2.007481846259703,26.6248732772148,1.9984,2.887,425.563,1.746219741641509
51,2,24,3.792185186720787,-2.007173255553115,26.70428228913415,1.9984,2.883,435.953,1.746219741641509
51,2,24,3.789319122821202,-2.008780628709836,26.78284747200106,1.9984,2.881,446.313,1.746219741641509
51,2,24,3.786422038870469,-2.007594030129955,26.85518657709077,1.9984,2.878,456.719,1.746219741641509
51,2,24,3.783507178779689,-2.00839959587018,26.93338498284862,1.9984,2.875,467.031,1.746219741641509
51,2,24,3.780453232011791,-2.00812937395026,26.99675045452202,1.9986,2.872,477.359,1.746219741641509
51,2,24,3.777562275380666,-2.006382762104109,27.07377504849985,1.9984,2.869,487.766,1.746219741641509
51,2,24,3.774635256276606,-2.011433092298248,27.14979402187518,1.9984,2.867,498.141,1.746219741641509
51,2,24,3.771451279235014,-2.008047881511426,27.21920309807257,1.9986,2.864,508.547,1.746219741641509
51,2,24,3.768471370977662,-2.006498406946176,27.27835999158169,1.9986,2.861,518.9690000000001,1.746219741641509
51,2,24,3.76554196522439,-2.006185153110556,27.35021590014815,1.9986,2.858,529.4690000000001,1.746219741641509
51,2,24,3.762529850812348,-2.006964345121153,27.41995765542791,1.9984,2.855,539.828,1.746219741641509
51,2,24,3.759657686858998,-2.006817874966955,27.4748173606437,1.9984,2.852,550.234,1.746219741641509
51,2,24,3.7566570213753,-2.007162477058637,27.53726014508655,1.9986,2.849,560.688,1.746219741641509
51,2,24,3.753965805260512,-2.006329988713245,27.59410796770632,1.9984,2.847,571.0940000000001,1.746219741641509
51,2,24,3.751251221615413,-2.009028417147008,27.64362824439633,1.9984,2.843,581.453,1.746219741641509
51,2,24,3.748134087388657,-2.006306933484308,27.69471084325584,1.9986,2.841,591.938,1.746219741641509
51,2,24,3.74563427013155,-2.009190279025587,27.74620858975467,1.9986,2.839,602.25,1.746219741641509
51,2,24,3.742538986736184,-2.007180276832226,27.7951494929012,1.9984,2.835,612.688,1.746219741641509
51,2,24,3.73991557612226,-2.007813379912491,27.8315213383947,1.9986,2.833,623.141,1.746219741641509
51,2,24,3.737157353364317,-2.008666835882778,27.88353289935496,1.9986,2.831,633.484,1.746219741641509
51,2,24,3.734506321438734,-2.006756906358203,27.91564399612048,1.9986,2.828,643.859,1.746219741641509
51,2,24,3.731986287303846,-2.006849923627451,27.95374417174743,1.9984,2.825,654.234,1.746219741641509
51,2,24,3.729345655288619,-2.007681609203368,27.9831518721936,1.9986,2.823,664.672,1.746219741641509
51,2,24,3.726644429078068,-2.006548023997521,28.0205229480771,1.9986,2.821,675.109,1.746219741641509
51,2,24,3.724248743818759,-2.008480811487356,28.05053730079413,1.9984,2.818,685.453,1.746219741641509
51,2,24,3.721501465973998,-2.008946990936452,28.07671129742408,1.9986,2.815,695.875,1.746219741641509
51,2,24,3.719102463800256,-2.008588092633559,28.10946624044082,1.9986,2.813,706.234,1.746219741641509
51,2,24,3.716470066969818,-2.00716636276039,28.12363072394315,1.9984,2.81,716.625,1.746219741641509
51,2,24,3.714077619346585,-2.007719948034985,28.13981569534183,1.9986,2.808,727.016,1.746219741641509
51,2,24,3.711627814461881,-2.006527182287444,28.16752666653124,1.9984,2.805,737.438,1.746219741641509
51,2,24,3.709011076828757,-2.0102969379968,28.1928316021037,1.9984,2.803,747.859,1.746219741641509
51,2,24,3.706526801179761,-2.00880568117319,28.20460204318333,1.9986,2.8,758.188,1.746219741641509
51,2,24,3.703945238399394,-2.009278635192104,28.22292097669714,1.9986,2.798,768.641,1.746219741641509
51,2,24,3.701547050893132,-2.00898767372575,28.25427074526611,1.9986,2.795,778.984,1.746219741641509
51,2,24,3.699107645670225,-2.01100701830372,28.25875738499165,1.9986,2.793,789.313,1.746219741641509
51,2,24,3.696701186361133,-2.009817605401267,28.28409268021708,1.9986,2.791,799.7190000000001,1.746219741641509
51,2,24,3.694322212431553,-2.006106749076705,28.323655495208,1.9986,2.788,810.078,1.746219741641509
51,2,24,3.691822615235064,-2.00958521642918,28.33698236407558,1.9986,2.786,820.422,1.746219741641509
51,2,24,3.689532286304619,-2.004421438431855,28.36078024267927,1.9984,2.783,830.7809999999999,1.746219741641509
51,2,24,3.687160299624163,-2.007227196833875,28.37115750317887,1.9986,2.781,841.1559999999999,1.746219741641509
51,2,24,3.684643925925881,-2.010048277939674,28.39274760098608,1.9984,2.779,851.5,1.746219741641509
51,2,24,3.682194612753138,-2.009189208684576,28.42259746866069,1.9986,2.776,861.9059999999999,1.746219741641509
51,2,24,3.679849076955338,-2.006469417128221,28.45079420237549,1.9984,2.774,872.203,1.746219741641509
51,2,24,3.677632391199845,-2.007022902184677,28.46178414391341,1.9986,2.771,882.625,1.746219741641509
51,2,24,3.675060827481611,-2.007920525729146,28.48705069966614,1.9986,2.769,893.016,1.746219741641509
51,2,24,3.67289138960935,-2.009054650649499,28.52108417761032,1.9984,2.767,903.4059999999999,1.746219741641509
51,2,24,3.670690723578404,-2.006247240299692,28.53085990814744,1.9986,2.765,913.7809999999999,1.746219741641509
51,2,24,3.668145166432129,-2.008905257938963,28.5554459613934,1.9986,2.762,924.203,1.746219741641509
51,2,24,3.66565455356755,-2.008637640999191,28.58622193116421,1.9986,2.76,934.6559999999999,1.746219741641509
51,2,24,3.663249050444517,-2.007107158012198,28.60618307877786,1.9986,2.758,945.016,1.746219741641509
51,2,24,3.66100338412064,-2.008539586630003,28.64921786062308,1.9986,2.755,955.438,1.746219741641509
51,2,24,3.658882141400488,-2.007357827441655,28.67199170099905,1.9984,2.753,965.7809999999999,1.746219741641509
51,2,24,3.656549540763012,-2.007890931565303,28.70660528330402,1.9986,2.751,976.172,1.746219741641509
51,2,24,3.653985814042058,-2.006449283096749,28.71595464957185,1.9986,2.749,986.5940000000001,1.746219741641509
51,2,24,3.651649205055545,-2.007238738856315,28.75344715781653,1.9986,2.747,996.938,1.746219741641509
51,2,24,3.6495410955469,-2.007207957791962,28.77346831731574,1.9986,2.744,1007.297,1.746219741641509
51,2,24,3.647202742482766,-2.007170185181554,28.81346658196152,1.9986,2.742,1017.656,1.746219741641509
51,2,24,3.645028768503467,-2.008069107616067,28.84530919045682,1.9984,2.74,1028.063,1.746219741641509
51,2,24,3.642833566171454,-2.008043930350913,28.87355027856107,1.9986,2.737,1038.438,1.746219741641509
51,2,24,3.640543185173762,-2.006146291565511,28.91472535741784,1.9986,2.735,1048.844,1.746219741641509
51,2,24,3.638198869905318,-2.006800871637046,28.94087124701397,1.9984,2.733,1059.234,1.746219741641509
51,2,24,3.636130397020838,-2.005813395597142,28.97022354481822,1.9986,2.731,1069.688,1.746219741641509
51,2,24,3.633979703738582,-2.007854029192886,29.00287858003779,1.9986,2.729,1080.047,1.746219741641509
51,2,24,3.631677706562046,-2.006465688299588,29.04014793578187,1.9986,2.727,1090.406,1.746219741641509
51,2,24,3.629418236073778,-2.01065058436613,29.06839394354161,1.9986,2.724,1100.766,1.746219741641509
51,2,24,3.627362081776082,-2.008944630699891,29.11713849598285,1.9986,2.722,1111.109,1.746219741641509
51,2,24,3.625188350632687,-2.008235718535323,29.13225430057014,1.9984,2.719,1121.5,1.746219741641509
51,2,24,3.623112281424495,-2.009531046770288,29.16412663313479,1.9986,2.717,1131.906,1.746219741641509
51,2,24,3.621040406583399,-2.0054025674268,29.20661867259053,1.9986,2.716,1142.266,1.746219741641509
51,2,24,3.618851057328772,-2.007484760967509,29.22787910430263,1.9986,2.714,1152.656,1.746219741641509
51,2,24,3.616888744229235,-2.006416267570341,29.26230445583887,1.9986,2.711,1163.047,1.746219741641509
51,2,24,3.614614467457427,-2.006816531770199,29.29428552858111,1.9986,2.709,1173.453,1.746219741641509
51,2,24,3.612714375513645,-2.006661086754223,29.33603412866448,1.9986,2.707,1183.875,1.746219741641509
51,2,24,3.610388029872752,-2.009425132066437,29.36118667055666,1.9986,2.705,1194.219,1.746219741641509
51,2,24,3.60852150676393,-2.00887409259991,29.4012528003844,1.9986,2.703,1204.563,1.746219741641509
51,2,24,3.60638836497006,-2.005423069554709,29.44101828072745,1.9986,2.701,1215.016,1.746219741641509
51,2,24,3.604240016973957,-2.009086374339847,29.46475249864918,1.9986,2.699,1225.438,1.746219741641509
51,2,24,3.602244186177169,-2.007546727224609,29.49761287047353,1.9986,2.697,1235.828,1.746219741641509
51,2,24,3.600163290993854,-2.00825344647624,29.5256433856586,1.9986,2.695,1246.219,1.746219741641509
51,2,24,3.598166063266901,-2.009925204483575,29.56497527763272,1.9986,2.693,1256.547,1.746219741641509
51,2,24,3.596282814457999,-2.007123160430722,29.58190871782231,1.9986,2.691,1267.016,1.746219741641509
51,2,24,3.594338761415826,-2.007474262947813,29.61058296280133,1.9984,2.689,1277.344,1.746219741641509
51,2,24,3.592279456558381,-2.010578884854306,29.65783698811128,1.9986,2.687,1287.75,1.746219741641509
51,2,24,3.590438820038171,-2.009203127217643,29.68415021331946,1.9986,2.685,1298.188,1.746219741641509
51,2,24,3.588196954873607,-2.008112737141142,29.71585971662286,1.9986,2.684,1308.547,1.746219741641509
51,2,24,3.586645614113768,-2.007123853718773,29.75063186211461,1.9984,2.682,1318.953,1.746219741641509
51,2,24,3.584722776508978,-2.008847508244919,29.77642458973291,1.9986,2.68,1329.281,1.746219741641509
51,2,24,3.582861617174657,-2.010008584714167,29.80577594738051,1.9986,2.678,1339.672,1.746219741641509
51,2,24,3.581130893744066,-2.009582534341511,29.83667497324278,1.9986,2.676,1350.031,1.746219741641509
51,2,24,3.579069819642351,-2.009401001760712,29.86196785809422,1.9986,2.675,1360.453,1.746219741641509
51,2,24,3.576903683836516,-2.008208646994261,29.90663096327867,1.9986,2.672,1370.828,1.746219741641509
51,2,24,3.575258076035288,-2.008546125785787,29.94602908683414,1.9986,2.671,1381.234,1.746219741641509
51,2,24,3.573348042990233,-2.006876397392118,29.97790384057188,1.9986,2.669,1391.578,1.746219741641509
51,2,24,3.571486961989136,-2.008065952486334,30.00481613669203,1.9986,2.667,1401.969,1.746219741641509
51,2,24,3.569665613163748,-2.008310497024778,30.04452562692253,1.9986,2.665,1412.313,1.746219741641509
51,2,24,3.568013702886959,-2.005714149641023,30.05973417126798,1.9986,2.664,1422.672,1.746219741641509
51,2,24,3.566058758659562,-2.006305291357656,30.08415847840892,1.9986,2.662,1433.078,1.746219741641509
51,2,24,3.564318563398634,-2.008189431166923,30.11191898670186,1.9986,2.66,1443.469,1.746219741641509
51,2,24,3.562864166975733,-2.005912525011793,30.14153165834988,1.9986,2.658,1453.891,1.746219741641509
51,2,24,3.56089012114851,-2.008611975493686,30.18072020573271,1.9984,2.656,1464.234,1.746219741641509
51,2,24,3.559302444013794,-2.008992926072025,30.21585836788871,1.9986,2.655,1474.625,1.746219741641509
51,2,24,3.557444674286339,-2.009714489477501,30.25418897049778,1.9986,2.653,1485.031,1.746219741641509
51,2,24,3.555575976052564,-2.004017943034917,30.27442025920407,1.9986,2.652,1495.438,1.746219741641509
51,2,24,3.554016054700125,-2.005990433787178,30.29755196840483,1.9986,2.65,1505.766,1.746219741641509
51,2,24,3.552334190696525,-2.009406644900971,30.31745143214998,1.9986,2.648,1516.109,1.746219741641509
51,2,24,3.550652160576769,-2.007006724291064,30.360224076716,1.9986,2.646,1526.5,1.746219741641509
51,2,24,3.548763935005014,-2.008335494612069,30.38815678827403,1.9984,2.645,1536.922,1.746219741641509
51,2,24,3.547338853833735,-2.008127806384397,30.41408517716459,1.9986,2.644,1547.281,1.746219741641509
51,2,24,3.545653209380492,-2.010346646884968,30.4456645373013,1.9986,2.642,1557.641,1.746219741641509
51,2,24,3.544268103904886,-2.007093510801277,30.47756821608941,1.9986,2.64,1568.063,1.746219741641509
51,2,24,3.542401034664414,-2.007104269589994,30.50116495608149,1.9986,2.639,1578.5,1.746219741641509
51,2,24,3.54079641500131,-2.006334016536537,30.52870500011285,1.9986,2.637,1589,1.746219741641509
51,2,24,3.539301702253581,-2.006203613164104,30.55538372503637,1.9986,2.635,1599.391,1.746219741641509
51,2,24,3.537691521120393,-2.007851022503351,30.5889213179517,1.9986,2.634,1609.766,1.746219741641509
51,2,24,3.536146848762998,-2.008662816828617,30.6139688880677,1.9986,2.632,1620.156,1.746219741641509
51,2,24,3.534493388024539,-2.009983424504091,30.6415692083618,1.9986,2.63,1630.531,1.746219741641509
51,2,24,3.532822794104948,-2.006765153154034,30.67463764507592,1.9986,2.629,1640.969,1.746219741641509
51,2,24,3.531394184733525,-2.005129605057081,30.69433823647659,1.9986,2.628,1651.344,1.746219741641509
51,2,24,3.529638060243557,-2.0087817540116,30.7236244736123,1.9986,2.626,1661.703,1.746219741641509
51,2,24,3.528379373808332,-2.007120961455635,30.74478749131528,1.9986,2.624,1672.094,1.746219741641509
51,2,24,3.526996728942461,-2.00648135093538,30.78312171577658,1.9986,2.624,1682.516,1.746219741641509
51,2,24,3.52537808597436,-2.007369446908209,30.81204535199111,1.9984,2.622,1692.906,1.746219741641509
51,2,24,3.524034059913076,-2.007737453524577,30.82893438338021,1.9986,2.62,1703.266,1.746219741641509
51,2,24,3.522393096236402,-2.006549837525509,30.85451539718814,1.9986,2.618,1713.719,1.746219741641509
51,2,24,3.520821214963798,-2.009022163285961,30.87707522393519,1.9986,2.617,1724.078,1.746219741641509
51,2,24,3.519551060878856,-2.008520235695715,30.91327033057644,1.9986,2.616,1734.453,1.746219741641509
51,2,24,3.518067830184957,-2.007114091106864,30.94481161386711,1.9986,2.614,1744.906,1.746219741641509
51,2,24,3.516707055804834,-2.007447892068899,30.97996500936503,1.9986,2.613,1755.219,1.746219741641509
51,2,24,3.515230019774919,-2.008916439548267,31.00579833151058,1.9986,2.612,1765.578,1.746219741641509
51,2,24,3.513831723531862,-2.007676833933235,31.00910611796687,1.9986,2.61,1775.938,1.746219741641509
51,2,24,3.512562539879164,-2.007060809394156,31.04950287603696,1.9986,2.609,1786.297,1.746219741641509
51,2,24,3.510897175793109,-2.008714970047925,31.08166569334231,1.9986,2.608,1796.766,1.746219741641509
51,2,24,3.509689476827499,-2.007540913671491,31.10469889464108,1.9986,2.606,1807.125,1.746219741641509
51,2,24,3.508551051124974,-2.006771982071234,31.14011035288425,1.9986,2.605,1817.484,1.746219741641509
51,2,24,3.507050997085615,-2.005811954168987,31.15850945667569,1.9986,2.604,1827.844,1.746219741641509
51,2,24,3.505946135464675,-2.009002625223253,31.16927974793086,1.9986,2.603,1838.203,1.746219741641509
51,2,24,3.504380710544138,-2.007832263556251,31.2109625353986,1.9986,2.601,1848.578,1.746219741641509
51,2,24,3.503150407553913,-2.009386265229265,31.24692422604624,1.9986,2.6,1858.984,1.746219741641509
51,2,24,3.501947556926914,-2.007267445292078,31.27294982910673,1.9986,2.598,1869.359,1.746219741641509
51,2,24,3.500507257330646,-2.007010487105569,31.29671220844056,1.9986,2.598,1879.766,1.746219741641509
51,2,24,3.49926499279022,-2.004717544081375,31.31592101486949,1.9986,2.596,1890.203,1.746219741641509
51,2,24,3.498171682274553,-2.009487914233303,31.33144574014321,1.9986,2.594,1900.563,1.746219741641509
51,2,24,3.496714226790723,-2.005009118269368,31.37775878300807,1.9986,2.594,1910.969,1.746219741641509
51,2,24,3.495482979197639,-2.006170305888894,31.38996324892333,1.9986,2.592,1921.313,1.746219741641509
51,2,24,3.494313355397914,-2.009024318983759,31.41669565713383,1.9986,2.592,1931.734,1.746219741641509
51,2,24,3.493015436272193,-2.010086042953179,31.43955351688722,1.9986,2.59,1942.094,1.746219741641509
51,2,24,3.491722693113175,-2.009069014577624,31.46732816181697,1.9986,2.589,1952.5,1.746219741641509
51,2,24,3.490579619979041,-2.0052029861828,31.4962307805428,1.9986,2.587,1962.938,1.746219741641509
51,2,24,3.489531440356522,-2.008038932873238,31.53758545898111,1.9986,2.586,1973.281,1.746219741641509
51,2,24,3.488190595898498,-2.007093999301258,31.56066047612745,1.9986,2.585,1983.734,1.746219741641509
51,2,24,3.487111073505819,-2.008704978005255,31.58642653753633,1.9986,2.584,1994.141,1.746219741641509
51,2,24,3.485886923083644,-2.008035166315604,31.60436787085783,1.9986,2.583,2004.516,1.746219741641509
51,2,24,3.484734617622502,-2.007267766176836,31.63145539849578,1.9986,2.582,2014.938,1.746219741641509
51,2,24,3.48344478350903,-2.008631027419251,31.65313530463643,1.9986,2.58,2025.281,1.746219741641509
51,2,24,3.482174382665661,-2.005838437618877,31.69572197052127,1.9986,2.579,2035.703,1.746219741641509
51,2,24,3.481166032181787,-2.007034798503911,31.72153587034552,1.9986,2.578,2046.047,1.746219741641509
51,2,24,3.479899972495991,-2.00687169403967,31.74723462341032,1.9986,2.577,2056.453,1.746219741641509
51,2,24,3.478800413546407,-2.007903078011563,31.79081503279398,1.9986,2.576,2066.828,1.746219741641509
51,2,24,3.477719874646581,-2.009989043769848,31.80748191149917,1.9986,2.575,2077.25,1.746219741641509
51,2,24,3.476497194088841,-2.009722394492172,31.84494806554755,1.9986,2.574,2087.672,1.746219741641509
51,2,24,3.475137331580748,-2.01059877679638,31.87136740780804,1.9986,2.573,2098.156,1.746219741641509
51,2,24,3.474163658251786,-2.007384965006804,31.89398729803802,1.9986,2.572,2108.516,1.746219741641509
51,2,24,3.472863498149672,-2.009847204580482,31.92416066048132,1.9986,2.57,2118.922,1.746219741641509
51,2,24,3.471796589356873,-2.009077092316368,31.94558418848386,1.9986,2.569,2129.281,1.746219741641509
51,2,24,3.470718303862329,-2.009316076520889,31.98174288620787,1.9986,2.568,2139.656,1.746219741641509
51,2,24,3.469427424550246,-2.009334978966937,32.01039317028852,1.9986,2.566,2150.031,1.746219741641509
51,2,24,3.468364144515825,-2.00911267609294,32.04600632284675,1.9986,2.566,2160.438,1.746219741641509
51,2,24,3.467092253098826,-2.008140421752544,32.07282101397315,1.9986,2.564,2170.813,1.746219741641509
51,2,24,3.465932885407639,-2.008026312786702,32.10335453758308,1.9986,2.564,2181.172,1.746219741641509
51,2,24,3.464936070346945,-2.007414179125573,32.14430818335805,1.9986,2.562,2191.531,1.746219741641509
51,2,24,3.463515119042826,-2.006788482195963,32.1659174514325,1.9986,2.561,2201.906,1.746219741641509
51,2,24,3.462256659696258,-2.008027688465104,32.1821234692269,1.9986,2.56,2212.281,1.746219741641509
51,2,24,3.461260388734908,-2.009477164546977,32.22148520405293,1.9986,2.559,2222.672,1.746219741641509
51,2,24,3.460014238216548,-2.005185341768801,32.25888621246118,1.9986,2.558,2233.078,1.746219741641509
51,2,24,3.458713755804748,-2.00740105024914,32.29062400633677,1.9986,2.556,2243.453,1.746219741641509
51,2,24,3.457523524082563,-2.007392150539073,32.32022560350054,1.9986,2.555,2253.813,1.746219741641509
51,2,24,3.456405581757438,-2.008839384836407,32.33757928499649,1.9986,2.554,2264.234,1.746219741641509
51,2,24,3.454995791440683,-2.007546687285144,32.37457998100074,1.9986,2.553,2274.688,1.746219741641509
51,2,24,3.453693088502195,-2.008094229379174,32.40703160429489,1.9986,2.551,2285.031,1.746219741641509
51,2,24,3.452613720830256,-2.00677837931083,32.45636899011166,1.9986,2.55,2295.438,1.746219741641509
51,2,24,3.451304094026396,-2.006988447893777,32.48809732772278,1.9986,2.549,2305.813,1.746219741641509
51,2,24,3.450116855973985,-2.008484415343209,32.5086873590099,1.9986,2.548,2316.203,1.746219741641509
51,2,24,3.448544140397721,-2.009011035959345,32.53626509062146,1.9986,2.546,2326.594,1.746219741641509
51,2,24,3.447520573288427,-2.006096755236068,32.56822679242141,1.9986,2.546,2336.984,1.746219741641509
51,2,24,3.446069854409833,-2.009140600294998,32.60242560778675,1.9986,2.544,2347.406,1.746219741641509
51,2,24,3.444740502499448,-2.009401734407085,32.63064844788721,1.9986,2.543,2357.906,1.746219741641509
51,2,24,3.44342579311202,-2.007170831159807,32.66635888162919,1.9986,2.542,2368.297,1.746219741641509
51,2,24,3.442103200065077,-2.009339107009093,32.6970600473377,1.9986,2.54,2378.656,1.746219741641509
51,2,24,3.440713790484101,-2.009844514995919,32.74162571323196,1.9986,2.538,2389.016,1.746219741641509
51,2,24,3.439297637060069,-2.007539345333756,32.77592657158598,1.9986,2.537,2399.422,1.746219741641509
51,2,24,3.437842283425309,-2.006149265116152,32.79321722817947,1.9986,2.536,2409.797,1.746219741641509
51,2,24,3.436389798137709,-2.00588062902907,32.85378886347372,1.9986,2.534,2420.203,1.746219741641509
51,2,24,3.435025684674948,-2.006202516689748,32.87956887669004,1.9986,2.533,2430.688,1.746219741641509
51,2,24,3.433506368066877,-2.004097351287257,32.9242133073693,1.9986,2.532,2441.141,1.746219741641509
51,2,24,3.432140680855698,-2.008475730566049,32.95291975087085,1.9986,2.53,2451.547,1.746219741641509
51,2,24,3.430518806050088,-2.009733572888664,32.96884044672242,1.9986,2.528,2461.906,1.746219741641509
51,2,24,3.429086245744127,-2.009757292203469,33.03435678057964,1.9986,2.527,2472.359,1.746219741641509
51,2,24,3.427359720631093,-2.006630517286602,33.07363719588558,1.9986,2.526,2482.797,1.746219741641509
51,2,24,3.425937613033474,-2.008729461339426,33.10528289791748,1.9986,2.524,2493.172,1.746219741641509
51,2,24,3.424304095092177,-2.005251367430596,33.13634747261042,1.9986,2.522,2503.531,1.746219741641509
51,2,24,3.422624026483363,-2.004575494245158,33.16959682536315,1.9986,2.521,2513.906,1.746219741641509
51,2,24,3.421074434967171,-2.006873923886265,33.20086931898882,1.9986,2.52,2524.328,1.746219741641509
51,2,24,3.419454582339135,-2.007883023224346,33.25120395384631,1.9986,2.518,2534.734,1.746219741641509
51,2,24,3.417590061011968,-2.00628192022237,33.28573507599693,1.9986,2.516,2545.125,1.746219741641509
51,2,24,3.415917906449512,-2.011816675328907,33.32576218571617,1.9986,2.513,2555.703,1.746219741641509
51,2,24,3.414215523305834,-2.007160417226369,33.36761984916394,1.9986,2.509,2566.266,1.746219741641509
51,2,24,3.41219108052962,-2.008613925575046,33.3972721871173,1.9986,2.508,2576.828,1.746219741641509
51,2,24,3.410248822435942,-2.007157027974662,33.43742002038754,1.9986,2.506,2587.359,1.746219741641509
51,2,24,3.408491296646719,-2.006958236617904,33.47943031181505,1.9986,2.504,2597.953,1.746219741641509
51,2,24,3.406601401386673,-2.008498037590426,33.53047492129871,1.9986,2.502,2608.484,1.746219741641509
51,2,24,3.404567499116167,-2.007925877721369,33.55285020697187,1.9986,2.5,2619.125,1.746219741641509
51,2,24,3.402546647524808,-2.011712188458164,33.59358719487721,1.9984,2.499,2629.609,1.746219741641509
51,2,24,3.400516043043865,-2.006875839622007,33.63369877173581,1.9986,2.496,2640.125,1.746219741641509
51,2,24,3.39837694433751,-2.007497095393985,33.68484705836067,1.9986,2.494,2650.672,1.746219741641509
51,2,24,3.39630624359854,-2.010784509432844,33.71439606589591,1.9986,2.492,2661.188,1.746219741641509
51,2,24,3.393833522294443,-2.009755399679482,33.75557026481754,1.9986,2.49,2671.688,1.746219741641509
51,2,24,3.391403273321286,-2.008021496689775,33.79184237645024,1.9986,2.488,2682.25,1.746219741641509
51,2,24,3.389007912001846,-2.007305353109318,33.84234720610921,1.9986,2.486,2692.75,1.746219741641509
51,2,24,3.38633769866503,-2.008052388557493,33.8749895798498,1.9986,2.483,2703.234,1.746219741641509
51,2,24,3.383934013731038,-2.005966306589746,33.92373766276194,1.9986,2.48,2713.75,1.746219741641509
51,2,24,3.381150140399361,-2.009805555064445,33.96636268856397,1.9986,2.478,2724.266,1.746219741641509
51,2,24,3.378484037453824,-2.006427004645366,34.02728620963767,1.9986,2.476,2734.75,1.746219741641509
51,2,24,3.375534309031837,-2.00733155464299,34.06715652963231,1.9984,2.472,2745.297,1.746219741641509
51,2,24,3.372374428119759,-2.007162922953177,34.09783740968364,1.9984,2.469,2755.906,1.746219741641509
51,2,24,3.369297973787095,-2.007823159170877,34.14074995163164,1.9986,2.466,2766.438,1.746219741641509
51,2,24,3.366169709890857,-2.010843650872536,34.19142526775114,1.9986,2.463,2776.984,1.746219741641509
51,2,24,3.362640963630388,-2.00723266793222,34.23398684241048,1.9984,2.46,2787.563,1.746219741641509
51,2,24,3.358633982473382,-2.004458384429296,34.27229351298348,1.9986,2.456,2798.094,1.746219741641509
51,2,24,3.354981773897951,-2.009374615244119,34.30078825103571,1.9986,2.452,2808.594,1.746219741641509
51,2,24,3.350913991819431,-2.006943523130257,34.37396380409439,1.9986,2.448,2819.172,1.746219741641509
51,2,24,3.346606741610969,-2.006737273541601,34.40561145214988,1.9986,2.444,2829.813,1.746219741641509
51,2,24,3.342070387486315,-2.010262372845544,34.45778772522021,1.9986,2.44,2840.297,1.746219741641509
51,2,24,3.336913963424376,-2.005847281578941,34.50921393683868,1.9986,2.435,2850.813,1.746219741641509
51,2,24,3.33147053137432,-2.008446736390695,34.54753973124912,1.9986,2.429,2861.391,1.746219741641509
51,2,24,3.325947900478665,-2.006830535274106,34.60624324243447,1.9986,2.424,2871.875,1.746219741641509
51,2,24,3.319917694595412,-2.009048280251924,34.64659275352448,1.9986,2.418,2882.375,1.746219741641509
51,2,24,3.313322032958932,-2.007612923328917,34.69091390420946,1.9986,2.412,2892.922,1.746219741641509
51,2,24,3.306255269624396,-2.006789944209054,34.75631338686111,1.9986,2.404,2903.438,1.746219741641509
51,2,24,3.298761078446703,-2.007582656145256,34.83155486381101,1.9986,2.398,2913.922,1.746219741641509
51,2,24,3.290346332073448,-2.008025837421371,34.86273468154418,1.9986,2.39,2924.406,1.746219741641509
51,2,24,3.281298972616802,-2.008353377976559,34.92724617004894,1.9986,2.38,2934.891,1.746219741641509
51,2,24,3.271159868364591,-2.008370514231492,34.98011406145358,1.9986,2.371,2945.484,1.746219741641509
51,2,24,3.260325440968749,-2.005833090481328,35.04613346302965,1.9986,2.361,2955.984,1.746219741641509
51,2,24,3.24892528868065,-2.007653415697361,35.09367086094756,1.9986,2.35,2966.484,1.746219741641509
51,2,24,3.236014233320443,-2.011151644664159,35.16383482453444,1.9986,2.337,2977.078,1.746219741641509
51,2,24,3.22208272942651,-2.007832020501551,35.24123168501225,1.9986,2.324,2987.609,1.746219741641509
51,2,24,3.206795708994906,-2.00897204321824,35.28866025727923,1.9986,2.31,2998.25,1.746219741641509
51,2,24,3.190378330341678,-2.01099799910827,35.36037060924133,1.9986,2.293,3008.75,1.746219741641509
51,2,24,3.172076977924952,-2.004915466226625,35.43788326452619,1.9986,2.276,3019.297,1.746219741641509
51,2,24,3.152333854870321,-2.007633225829697,35.50917578614938,1.9986,2.257,3029.844,1.746219741641509
51,2,24,3.130374539949352,-2.009628398980287,35.58148639711082,1.9984,2.236,3040.359,1.746219741641509
51,2,24,3.106284345985184,-2.006961738279396,35.67342034260678,1.9986,2.213,3050.844,1.746219741641509
51,2,24,3.079511129113172,-2.007021311089416,35.74223669109816,1.9986,2.188,3061.453,1.746219741641509
