cycle,type,temperature,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
64,3,24,910.3641357421875-106.9782409667969i,181.8316192626953-148.1062622070312i,3.297873812723889+2.097861330240319i,0.2658808490080569-0.0633919887824079i,99999+0i,0.08684055890192541,0.0595969662678692
64,3,24,880.4118041992188-275.5045776367188i,138.4774932861328-158.1617279052734i,3.744901547896612+2.287704048477794i,0.2957503295652161-0.06497239242358641i,99999+0i,0.08684055890192541,0.0595969662678692
64,3,24,805.2416381835938-439.2782287597656i,97.82984924316406-166.2561950683594i,4.079603448588422+2.44282414660883i,0.3319582180683935-0.06078118901421238i,99999+0i,0.08684055890192541,0.0595969662678692
74,3,24,820.7229614257812+24.09144401550293i,337.2821044921875+94.462158203125i,2.274907284724881-0.5657021385670341i,0.1565433536588814-0.1267366014302456i,0.08680488989766581-0.001650727299441777i,0.08500615970912836,0.06287106178477314
74,3,24,815.8081665039062+35.68863677978516i,344.2445068359375+83.33623504638672i,2.262362910339571-0.4440104851094874i,0.1752601095948953-0.1003112566434232i,0.08506950134825353-0.0009898436414390182i,0.08500615970912836,0.06287106178477314
74,3,24,816.1900024414062+46.13703918457031i,343.7822570800781+72.62964630126953i,2.299850598790184-0.3516769520864541i,0.1866525076734508-0.07680696365409587i,0.08650463864696369-0.0005596298543786749i,0.08500615970912836,0.06287106178477314
74,3,24,814.2620239257812+51.69145202636719i,344.2214660644531+67.51742553710938i,2.306244721407837-0.3021899110794007i,0.1930035041653018-0.05710028510470246i,0.08509788553474808-0.0006720180263544399i,0.08500615970912836,0.06287106178477314
74,3,24,811.4107666015625+52.66248321533203i,347.0784301757812+59.58051681518555i,2.296212512794637-0.2424438907708877i,0.1960742232105953-0.04128982911667087i,0.08653991950280049-0.0004100874917120058i,0.08500615970912836,0.06287106178477314
74,3,24,813.2567138671875+57.25827789306641i,346.6682434082031+53.17034912109375i,2.316755431860063-0.1901657232834484i,0.1971220277797017-0.0290648375230363i,0.08525961854805419-0.0002608934600750819i,0.08500615970912836,0.06287106178477314
74,3,24,809.9679565429688+58.95263671875i,348.3397216796875+49.16555023193359i,2.303227928774236-0.1558445056085537i,0.1969939602295978-0.01993461005593838i,0.08594251194375982-0.000791892080846165i,0.08500615970912836,0.06287106178477314
74,3,24,811.43701171875+64.40074157714844i,347.9151611328125+47.44477462768555i,2.314485434054683-0.1305188830310917i,0.1962332265183584-0.01335924228332928i,0.08395802102245291-0.001392592228653113i,0.08500615970912836,0.06287106178477314
74,3,24,809.0936889648438+66.52349853515625i,349.8728332519531+45.55675506591797i,2.298327014907967-0.1091277136024258i,0.1951722412615016-0.008817782053053072i,0.08503069017705003-0.001655405789772052i,0.08500615970912836,0.06287106178477314
74,3,24,809.2984008789062+67.54251098632812i,349.989990234375+44.19003677368164i,2.300046722781007-0.09742175269560509i,0.1940044277590247-0.005839776650054872i,0.08417963891047654-0.001637037200925657i,0.08500615970912836,0.06287106178477314
74,3,24,808.0487670898438+55.79602813720703i,352.1335754394531+40.57962417602539i,2.282668066672666-0.1046017383631102i,0.1928354212242063-0.004016844514637834i,0.08429290475847637-0.0005845090600187267i,0.08500615970912836,0.06287106178477314
74,3,24,809.3681640625+57.50427627563477i,352.7029724121094+40.23648071289062i,2.283638069617574-0.0974794247766739i,0.1917174077749626-0.003004109326600137i,0.08280292453350464-0.001165302691376608i,0.08500615970912836,0.06287106178477314
74,3,24,807.5435791015625+57.31732177734375i,353.5022277832031+39.30731964111328i,2.274317983232523-0.09074913715899771i,0.1906708949233152-0.002516956096179982i,0.07982639818909962-0.000969442878899449i,0.08500615970912836,0.06287106178477314
74,3,24,806.729248046875+59.72087097167969i,354.6380920410156+36.11468124389648i,2.268420333566364-0.06260581364642316i,0.1896977459676561-0.002325968454951877i,0.08204126834986393-0.0007217908362159833i,0.08500615970912836,0.06287106178477314
74,3,24,804.880615234375+61.82772827148438i,355.9407958984375+37.51213836669922i,2.254542220140323-0.06390099619396988i,0.1887885350346014-0.002251453473711689i,0.08278406926310811-0.001098669161686979i,0.08500615970912836,0.06287106178477314
74,3,24,802.3988647460938+40.13589859008789i,361.5660400390625+26.92565536499023i,2.215213439211518-0.05396019778823355i,0.1879264991956919-0.00215818505417966i,0.08149495697927392-0.0009128274204614523i,0.08500615970912836,0.06287106178477314
74,3,24,804.3519287109375+41.26135635375977i,359.5899963378906+25.75711822509766i,2.23361750073418-0.04524651366276963i,0.1870896912342586-0.00195059414990618i,0.0825850763382881-0.002152651409808027i,0.08500615970912836,0.06287106178477314
74,3,24,805.5504760742188+42.16176986694336i,358.7611999511719+27.27743339538574i,2.241345104447932-0.05289415895111216i,0.1862523964547377-0.001568425034873866i,0.08161058404559039-0.001156041881108287i,0.08500615970912836,0.06287106178477314
74,3,24,804.7809448242188+41.61041259765625i,360.5687866210938+25.49040794372559i,2.228994510381422-0.04217660357903376i,0.1853864600824028-0.0009827668929143804i,0.07950012544718027-0.0008947412654198068i,0.08500615970912836,0.06287106178477314
74,3,24,803.2667846679688+37.82977676391602i,359.9517211914062+28.24940490722656i,2.226132631994432-0.06961251706631072i,0.1844628586174878-0.0001923147929993462i,0.07916949352402915-0.001732916094839718i,0.08500615970912836,0.06287106178477314
74,3,24,802.3405151367188+42.45903778076172i,360.3325805664062+25.04956817626953i,2.224109535876039-0.03678253475947815i,0.1834536195888221+0.0007803039549322045i,0.07838609668361789-0.002846048723463519i,0.08500615970912836,0.06287106178477314
74,3,24,801.3336181640625+2.695898056030273i,364.6370544433594+8.035345077514648i,2.196715998212155-0.04101468253063827i,0.1823340344666943+0.001892288923444984i,0.07716392725151131-0.002208228276345659i,0.08500615970912836,0.06287106178477314
74,3,24,800.6433715820312+1.410652160644531i,365.0499572753906+9.838631629943848i,2.191755393359469-0.05520675013354004i,0.181085009022673+0.003084620797473725i,0.07647555924436303-0.002249286470532751i,0.08500615970912836,0.06287106178477314
74,3,24,799.34765625-1.44288444519043i,365.3207702636719+12.30635261535645i,2.185457599657619-0.07756990184827045i,0.1796953478513995+0.004286255925513883i,0.0753699523034512-0.001258403367285517i,0.08500615970912836,0.06287106178477314
74,3,24,797.8472900390625+0.2726669311523438i,367.3402099609375+9.992976188659668i,2.170371447152952-0.05829964343699608i,0.1781637701595872+0.00541852708599336i,0.07377954820414498+0.001212184375644212i,0.08500615970912836,0.06287106178477314
74,3,24,796.9170532226562+0.5432758331298828i,368.1932678222656+9.402268409729004i,2.163025934364608-0.05376001222413996i,0.1765004961824311+0.006399633294636945i,0.0725557183505242-0.002211469621161956i,0.08500615970912836,0.06287106178477314
74,3,24,795.3292236328125+4.221075057983398i,369.7102966308594+5.555122375488281i,2.150908753939736-0.02090146354884031i,0.1747283184512639+0.007149026969088093i,0.07251255692401916-0.002141706554868486i,0.08500615970912836,0.06287106178477314
74,3,24,793.51171875+22.71672248840332i,372.4481506347656+1.662521839141846i,2.130759159252535+0.05148176684329244i,0.1728831663424558+0.007591452022196634i,0.071291336622108-0.001758210507460863i,0.08500615970912836,0.06287106178477314
74,3,24,793.2110595703125+12.43507766723633i,372.5699462890625+12.47828102111816i,2.12775694609453-0.03788730570290175i,0.1710142692172723+0.007660359649385957i,0.07043691580594622-0.002044730780208487i,0.08500615970912836,0.06287106178477314
74,3,24,792.23046875+12.61524772644043i,371.5318298339844+12.74669551849365i,2.130991990842805-0.03915642527769961i,0.1691841049691281+0.00730043393873172i,0.06856223864334039-0.001989473878550084i,0.08500615970912836,0.06287106178477314
74,3,24,793.9373779296875+16.70952606201172i,373.8094177246094+8.646612167358398i,2.123807150438888-0.004425278250519142i,0.1674683705820711+0.006468997783377134i,0.06746964881184446-0.001960158189554283i,0.08500615970912836,0.06287106178477314
74,3,24,792.2701416015625+18.6196403503418i,372.0047302246094+7.47867488861084i,2.129876789170445+0.007233736758435682i,0.165956218292059+0.005136140253572661i,0.06588690536580416-0.00182810165090993i,0.08500615970912836,0.06287106178477314
74,3,24,791.3968505859375+35.25417327880859i,372.5357666015625+18.95425224304199i,2.123668675461276-0.01341717742199295i,0.1647509627600708+0.003283510199749628i,0.06537594308372068-0.001959114877234594i,0.08500615970912836,0.06287106178477314
74,3,24,791.8346557617188+38.525146484375i,371.3735046386719+16.45202445983887i,2.132588965102478+0.009262213444853239i,0.1639713904047674+0.0009018618355114335i,0.06351144576627098-0.00169167303941199i,0.08500615970912836,0.06287106178477314
74,3,24,791.4786376953125+41.05036163330078i,371.9790954589844+13.11380672454834i,2.128994812792912+0.03530073410325939i,0.1637537137360588-0.002012374203391482i,0.06268321465848156-0.001460692233345361i,0.08500615970912836,0.06287106178477314
74,3,24,791.0923461914062+43.62740325927734i,371.1602478027344+8.101272583007812i,2.132953193718989+0.070987580663989i,0.1642541455788261-0.005460973028379747i,0.06310876070957104-0.001428981291027311i,0.08500615970912836,0.06287106178477314
74,3,24,791.6022338867188+54.19518280029297i,372.7593994140625-0.4784598350524902i,2.123437713913197+0.148114742499913i,0.1656520633871892-0.009447407976578151i,0.06165491161549079-0.0008077839890562325i,0.08500615970912836,0.06287106178477314
74,3,24,795.1658935546875+68.5650634765625i,369.8922729492188-14.74990940093994i,2.138930112812711+0.2706574215710544i,0.1681538349598931-0.01397870504050121i,0.06005746605073005+8.972033586466042e-07i,0.08500615970912836,0.06287106178477314
74,3,24,804.6577758789062+84.87809753417969i,359.6295166015625-30.81917572021484i,2.201072664685888+0.4246407363978646i,0.1719976099786777-0.01906391741559975i,0.06004317925772944+0.0005549626108907896i,0.08500615970912836,0.06287106178477314
74,3,24,820.69970703125+104.1667633056641i,343.0551452636719-51.40403366088867i,2.29529198642819+0.6475752744266213i,0.1774597319202944-0.02470689348531046i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,839.6722412109375+119.6451110839844i,322.51123046875-70.00307464599609i,2.409500932927759+0.8939768836337012i,0.1848638010208086-0.03089031658238677i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,865.064208984375+125.7799758911133i,295.9627685546875-84.22053527832031i,2.592049474734376+1.162591402295091i,0.194593608354271-0.03754712668132532i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,887.9703979492188+116.1134872436523i,269.2588500976562-96.11681365966797i,2.788559568869909+1.426660433127019i,0.2071107696212084-0.04451425201180786i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,901.655517578125+77.56639099121094i,244.7543487548828-105.6050796508789i,2.990448978212583+1.607215542965475i,0.2229762553742134-0.0514618521698551i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,907.3475341796875+15.98479175567627i,221.6118621826172-126.9503479003906i,3.051589289875439+1.820232499206488i,0.2428710848962158-0.05778875153372357i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,911.0857543945312-107.4746246337891i,180.9619750976562-148.4218139648438i,3.301127515205351+2.113619223573562i,0.2676035531807248-0.06247140772355017i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,882.8079833984375-276.1004333496094i,139.8524932861328-158.1289825439453i,3.750208061137235+2.266074377649637i,0.2980758945949311-0.06385049275038564i,99999+0i,0.08500615970912836,0.06287106178477314
74,3,24,804.8682861328125-436.8849792480469i,99.87078857421875-161.6518096923828i,4.182358734627021+2.395103537301037i,0.3351584145553012-0.0593391532248642i,99999+0i,0.08500615970912836,0.06287106178477314
76,3,24,821.1024169921875+22.0677547454834i,338.6742248535156+96.91422271728516i,2.258191949766002-0.581039678758053i,0.1562228086487955-0.1243028069251625i,0.08402184595664169-0.001921801571032931i,0.08544326049182116,0.06095075041521759
76,3,24,813.1968994140625+34.95948028564453i,344.9685363769531+84.15287780761719i,2.248239597859704-0.4471026647681075i,0.1738286353184246-0.09809961995000645i,0.08518236744496975-0.001313771837372568i,0.08544326049182116,0.06095075041521759
76,3,24,811.8607177734375+41.49970245361328i,345.7364807128906+77.96694946289062i,2.260327105573689-0.3896930589402769i,0.1844813885176002-0.0750199571589656i,0.08562053118848648-0.0005006836521229723i,0.08544326049182116,0.06095075041521759
76,3,24,812.2430419921875+49.17020416259766i,347.9226684570312+69.18203735351562i,2.272789141405678-0.3106034441332785i,0.1904053821745247-0.0557745370786601i,0.08186199287769001-0.001279088746804093i,0.08544326049182116,0.06095075041521759
76,3,24,812.5701904296875+51.13285064697266i,347.2189636230469+60.237060546875i,2.29665023273834-0.2511689095764947i,0.1932820279494675-0.04037331444577985i,0.0834018331284461-0.0004010916771441944i,0.08544326049182116,0.06095075041521759
76,3,24,812.440185546875+55.74710083007812i,347.9219055175781+52.61283111572266i,2.306605650798106-0.1885766652959981i,0.19429415267278-0.02846835752314136i,0.08421088964074111-0.00104881183113861i,0.08544326049182116,0.06095075041521759
76,3,24,807.8596801757812+58.8695068359375i,352.6707458496094+52.92233276367188i,2.264741404727058-0.1729258582584561i,0.1942284491130291-0.01956203175325684i,0.08314275346215395-0.001274835300328573i,0.08544326049182116,0.06095075041521759
76,3,24,806.9219360351562+61.51406097412109i,351.5022277832031+47.09016418457031i,2.278195153258784-0.1302026536957112i,0.1935827156332223-0.01312302241019707i,0.08313790793422812+3.396247078483705e-05i,0.08544326049182116,0.06095075041521759
76,3,24,809.009521484375+63.93218612670898i,351.2691650390625+48.02898025512695i,2.285266416354852-0.1304607236362656i,0.1926565368238862-0.008645371816499946i,0.08278600403870814-0.0007354199810781877i,0.08544326049182116,0.06095075041521759
76,3,24,806.1875+64.84211730957031i,353.3045959472656+45.86805725097656i,2.267457883022848-0.1108442152531328i,0.1916201138808475-0.005674908319838423i,0.08243834669215497-0.000941676830896623i,0.08544326049182116,0.06095075041521759
76,3,24,805.9599609375+59.29203033447266i,353.2850341796875+36.27829360961914i,2.274579611248723-0.06574248664337354i,0.1905629069515725-0.00381828990218628i,0.08293168793979995-0.001051664661876825i,0.08544326049182116,0.06095075041521759
76,3,24,805.4931640625+58.98488616943359i,355.3847351074219+37.61077117919922i,2.258804606640278-0.07307713152503566i,0.1895260854314779-0.002743467998291433i,0.08180770078997864-0.0007243235073798561i,0.08544326049182116,0.06095075041521759
76,3,24,806.3236694335938+60.38791656494141i,356.3523559570312+38.19333648681641i,2.254973750686257-0.07222361304399678i,0.1885230260532836-0.002176338167759325i,0.08154354854969759-0.001779018447799598i,0.08544326049182116,0.06095075041521759
76,3,24,805.6510620117188+58.90613555908203i,356.3976745605469+38.05278015136719i,2.252508381873169-0.07521954434328165i,0.1875515364543366-0.001895991576272733i,0.08321461192563628-0.001267743567464368i,0.08544326049182116,0.06095075041521759
76,3,24,801.505126953125+60.41875457763672i,356.451904296875+35.18760681152344i,2.24343497527181-0.05196312045515394i,0.186600705557607-0.001729695957742845i,0.08023095993710441-0.001154882379883026i,0.08544326049182116,0.06095075041521759
76,3,24,804.4295043945312+39.38201522827148i,359.0309448242188+29.80583190917969i,2.234265416168859-0.0757932557035549i,0.185654534740349-0.001548071080822889i,0.07765412627349275-0.002158290455093546i,0.08544326049182116,0.06095075041521759
76,3,24,804.70556640625+41.12031936645508i,357.4315490722656+27.82917785644531i,2.246693480288168-0.05988087269004098i,0.1846938672671777-0.001260596836001369i,0.07964763954056372-0.001841599079008995i,0.08544326049182116,0.06095075041521759
76,3,24,801.543701171875+40.33050918579102i,361.6583251953125+27.20046234130859i,2.212174713221179-0.05486301409724596i,0.1836976217343262-0.0008114362608092857i,0.07851143556354501-0.002219026746418958i,0.08544326049182116,0.06095075041521759
76,3,24,798.7066650390625+37.21657562255859i,364.5364074707031+30.01263427734375i,2.184617511009792-0.07776877752200276i,0.182643937402481-0.0001754839195468869i,0.07808063745432614-0.002064573978343236i,0.08544326049182116,0.06095075041521759
76,3,24,799.3748168945312+40.36675262451172i,363.6971435546875+28.72255325317383i,2.193001231155927-0.06219966920977105i,0.181511538232927+0.0006454783790032794i,0.07731883986016382-0.001996944956117178i,0.08544326049182116,0.06095075041521759
76,3,24,798.6613159179688+39.17706298828125i,364.0752563476562+29.09865188598633i,2.188292665956393-0.06729186643666431i,0.1802814023945301+0.001626637122857224i,0.07554003929139176-0.002177836531940006i,0.08544326049182116,0.06095075041521759
76,3,24,799.8182373046875-1.449441909790039i,366.4579467773438+11.74161338806152i,2.180199905577918-0.07381066926680294i,0.1789386727710599+0.002724110146272025i,0.07420762159596603-0.00194902695503295i,0.08544326049182116,0.06095075041521759
76,3,24,797.9296875-0.4164638519287109i,367.3055114746094+10.50641250610352i,2.170578539307151-0.06322109698152593i,0.1774746528333509+0.003879070716227205i,0.07264841595968276-0.001251790687326691i,0.08544326049182116,0.06095075041521759
76,3,24,795.35400390625+0.1797027587890625i,369.0858154296875+10.44496822357178i,2.153219089797564-0.06044827863829112i,0.1758886945086302+0.005022027462068005i,0.07227013477517999-0.002260226042982437i,0.08544326049182116,0.06095075041521759
76,3,24,793.8479614257812+1.105310440063477i,371.2857971191406+9.629316329956055i,2.13674482033979-0.05243960717715198i,0.1741897939097666+0.006077187685521044i,0.07130552661258086-0.001892875935002187i,0.08544326049182116,0.06095075041521759
76,3,24,791.9227294921875+5.289657592773438i,373.5408325195312+7.206559181213379i,2.11952757870104-0.02673025937218637i,0.172397758818999+0.006966765632838227i,0.07016671930657277-0.001825646591849602i,0.08544326049182116,0.06095075041521759
76,3,24,791.8110961914062+1.202373504638672i,374.0764770507812+9.670294761657715i,2.115378561196015-0.051470653451445i,0.1705438875761581+0.007615043137834501i,0.06953158403854201-0.001678221385334541i,0.08544326049182116,0.06095075041521759
76,3,24,790.1436767578125+12.23076629638672i,375.4834289550781+12.85848426818848i,2.102986256879201-0.03944368316100295i,0.1686711883409341+0.007951956649525393i,0.06901898011096419-0.001859163054852705i,0.08544326049182116,0.06095075041521759
76,3,24,789.4935302734375+12.98952674865723i,375.7068481445312+11.20669078826904i,2.100517560706262-0.02808126628942463i,0.1668342544003132+0.007915977960254318i,0.06816772077949156-0.001733174783810082i,0.08544326049182116,0.06095075041521759
76,3,24,788.0511474609375+13.62775611877441i,375.6861572265625+11.29591178894043i,2.096826619462126-0.02677184723978645i,0.1650989792142285+0.007456078266241791i,0.06685545655783701-0.001605383476409615i,0.08544326049182116,0.06095075041521759
76,3,24,788.7284545898438+15.02231788635254i,375.924072265625+8.754213333129883i,2.097898646521617-0.008893110772166512i,0.163542331124167+0.006532616046331631i,0.06585859088293854-0.001802288944171282i,0.08544326049182116,0.06095075041521759
76,3,24,790.3428955078125+18.28628349304199i,375.756103515625+6.022460460662842i,2.103579752818759+0.01495001026804748i,0.1622524049255623+0.005117067325333189i,0.06473627155280108-0.001616170621568344i,0.08544326049182116,0.06095075041521759
76,3,24,788.8079833984375+34.83706665039062i,374.94384765625+17.09912300109863i,2.103665078714128-0.003023816208067285i,0.1613289272386237+0.00319062250947008i,0.06411981283397097-0.001544832276975221i,0.08544326049182116,0.06095075041521759
76,3,24,789.780517578125+38.68079376220703i,373.7803039550781+16.0748348236084i,2.113495350799688+0.01259216991327459i,0.1608843265975879+0.00074181108873548i,0.06266471285168716-0.001422232339433376i,0.08544326049182116,0.06095075041521759
76,3,24,790.20263671875+41.57451629638672i,373.8346862792969+12.4318733215332i,2.115134799326182+0.04087215278301277i,0.1610454100651798-0.002236507743091387i,0.06188189839641777-0.001331226172933992i,0.08544326049182116,0.06095075041521759
76,3,24,790.0875244140625+46.37971115112305i,373.4415588378906+7.291604518890381i,2.117310310545027+0.08285398609395569i,0.1619556479235352-0.005750223118038379i,0.06169903375523014-0.000770203357977276i,0.08544326049182116,0.06095075041521759
76,3,24,790.0677490234375+55.15532684326172i,373.8892822265625-1.471047878265381i,2.112493067354244+0.1558293004305441i,0.1637780931969263-0.009806265012707583i,0.06141416194971513-0.0004248366183716348i,0.08544326049182116,0.06095075041521759
76,3,24,794.0865478515625+68.66634368896484i,371.0843505859375-15.43205642700195i,2.128532091393706+0.2735603667191778i,0.1666990854101112-0.01441289968869779i,0.05960439803840432+4.937468856631079e-05i,0.08544326049182116,0.06095075041521759
76,3,24,803.4446411132812+86.60823059082031i,361.8340148925781-34.12863922119141i,2.178520623355967+0.4448398115059654i,0.1709331199412797-0.01957638658658839i,0.05939613875799352+0.0009648334499718685i,0.08544326049182116,0.06095075041521759
76,3,24,819.777587890625+104.974365234375i,342.9180297851562-53.22853851318359i,2.28795080151873+0.6612619427778468i,0.1767295742540624-0.02529184567851233i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,839.8603515625+119.4829177856445i,323.2649230957031-70.68737030029297i,2.402364113433009+0.8949307481231763i,0.1843822642338734-0.03152556760277801i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,865.629638671875+127.1128921508789i,296.6592102050781-86.50222015380859i,2.57412509324407+1.17906478422942i,0.194242836469001-0.03818520057147121i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,887.1019287109375+114.1973190307617i,269.9719543457031-95.51390838623047i,2.787360625947622+1.409142766028814i,0.2067383948051743-0.04507312069445702i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,902.0443725585938+77.61941528320312i,244.7814636230469-104.8315811157227i,2.999208826140808+1.60155598721105i,0.2223918725224278-0.0518166183495537i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,907.15087890625+15.68272686004639i,223.2485961914062-125.5528793334961i,3.057020849760516+1.789487161601192i,0.2418394793780194-0.05776611379855622i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,908.7460327148438-106.6279144287109i,181.8202972412109-147.5876770019531i,3.299835677580131+2.092105081144312i,0.2658314764377289-0.06184955636908198i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,881.7305908203125-277.7132263183594i,140.3094940185547-160.1719970703125i,3.70953448500462+2.255373540896499i,0.2951880901837669-0.06236855640373862i,99999+0i,0.08544326049182116,0.06095075041521759
76,3,24,802.0465087890625-439.8035278320312i,100.7404022216797-162.8973388671875i,4.155506458191652+2.353746963715933i,0.3306579980327209-0.05672315749247254i,99999+0i,0.08544326049182116,0.06095075041521759
86,3,24,822.5074462890625+22.93891334533691i,335.4872436523438+94.61180114746094i,2.288921727547889-0.5771310165943893i,0.1588108556118315-0.1268643192031652i,0.08888879676935771-0.001552853919255601i,0.08611082715769634,0.06279037977354894
86,3,24,814.4141845703125+35.11500549316406i,345.3075561523438+83.31931304931641i,2.251945192971283-0.4416802305438874i,0.1765121512364347-0.1001984177185846i,0.08684151436085205-0.001219727117768558i,0.08611082715769634,0.06279037977354894
86,3,24,815.0734252929688+45.48779296875i,344.6061096191406+72.75826263427734i,2.290975068706313-0.3517046546351588i,0.1871754196960344-0.0766842010418099i,0.08537194923901653-0.0002848624804238013i,0.08611082715769634,0.06279037977354894
86,3,24,817.6683959960938+52.07560729980469i,342.3059692382812+66.22795104980469i,2.330888095492287-0.2988388885495106i,0.1930475631748011-0.05704304275317239i,0.08540068194590381-0.0007310342874277101i,0.08611082715769634,0.06279037977354894
86,3,24,812.0197143554688+53.90634918212891i,344.0994262695312+60.17509460449219i,2.316396463879142-0.2484253696672869i,0.1958343808883307-0.04129120116004988i,0.08348266902113095-0.0006903422831674035i,0.08611082715769634,0.06279037977354894
86,3,24,811.6411743164062+57.09378814697266i,348.09326171875+52.38652801513672i,2.304174327436374-0.1827496013422692i,0.1967415533524112-0.02908306702205995i,0.08525645792209584-0.001125696802855737i,0.08611082715769634,0.06279037977354894
86,3,24,810.5599975585938+59.61386871337891i,348.0216674804688+49.59523773193359i,2.306617949568837-0.1574137531402618i,0.1965750399552057-0.01992077376744203i,0.08422834007200955-0.001287956924052756i,0.08611082715769634,0.06279037977354894
86,3,24,808.8732299804688+62.4805793762207i,352.0185546875+48.75372314453125i,2.278687607686019-0.1381004629853506i,0.1958474507886644-0.01327159289615903i,0.08533750683611337-0.001554539157344613i,0.08611082715769634,0.06279037977354894
86,3,24,810.7169799804688+64.185791015625i,350.1488647460938+48.12821197509766i,2.297146244631062-0.1324343873495184i,0.1948686657207553-0.00862785380672852i,0.08431748549566516-0.001791329200943197i,0.08611082715769634,0.06279037977354894
86,3,24,808.7139892578125+65.72352600097656i,352.4786682128906+45.98868942260742i,2.279880485583006-0.1110001628454088i,0.1938150657847921-0.005533727349606685i,0.08378170033723524-0.001310340406720004i,0.08611082715769634,0.06279037977354894
86,3,24,811.1766357421875+55.8983154296875i,351.0059814453125+40.92299270629883i,2.298331434483217-0.1087055124907362i,0.1927788024043396-0.003594232730397726i,0.08505378182898202-0.0006349830326703728i,0.08611082715769634,0.06279037977354894
86,3,24,807.68408203125+57.43795013427734i,353.1434020996094+40.97521591186523i,2.275366621164523-0.1013630390197509i,0.1918009528810502-0.002475451011931631i,0.08435905774380276-0.0006456648427086361i,0.08611082715769634,0.06279037977354894
86,3,24,806.817626953125+58.72801971435547i,354.0232543945312+38.66069030761719i,2.270040368700216-0.08200960701128797i,0.190892710628672-0.001900865893702916i,0.0816196146838269-0.001682179966149379i,0.08611082715769634,0.06279037977354894
86,3,24,807.5322875976562+59.62042999267578i,353.6177368164062+36.12149047851562i,2.277093101228032-0.06400008943492615i,0.1900482292590128-0.001646353437797772i,0.0842085224663022-0.001569498598009087i,0.08611082715769634,0.06279037977354894
86,3,24,807.1676635742188+60.34663009643555i,354.4262390136719+34.30152893066406i,2.272584841563142-0.04967607545882635i,0.1892519847464026-0.00153501007845016i,0.08441132531341654-0.001033523946784329i,0.08611082715769634,0.06279037977354894
86,3,24,804.4851684570312+38.72742462158203i,358.9661560058594+29.06820678710938i,2.235196382536152-0.07311476471154921i,0.1884827903717226-0.001432306529950679i,0.07942422368955071-0.001947334649475822i,0.08611082715769634,0.06279037977354894
86,3,24,807.1170043945312+38.13269424438477i,356.646240234375+27.5961799621582i,2.257829592030114-0.06778363199701111i,0.1877159797140447-0.001241701896368467i,0.08176402834720413-0.0007195296908127911i,0.08611082715769634,0.06279037977354894
86,3,24,806.8184814453125+41.38571166992188i,356.414794921875+26.33978652954102i,2.259945023610437-0.0508978810053381i,0.1869247772524766-0.0009006806990413051i,0.08084705739608629-0.001570393714722436i,0.08611082715769634,0.06279037977354894
86,3,24,801.3980102539062+38.29340362548828i,362.5205993652344+29.07109832763672i,2.204919076539679-0.07118496355314553i,0.1860814916407003-0.000377095727030762i,0.07985175401194902-0.001538246566817598i,0.08611082715769634,0.06279037977354894
86,3,24,802.9130249023438+43.67413330078125i,361.7456359863281+24.7643928527832i,2.217424462886274-0.0310688951059827i,0.185158874641856+0.0003343318888278866i,0.08009847227207352-0.001893252174859674i,0.08611082715769634,0.06279037977354894
86,3,24,802.5468139648438+43.01892471313477i,361.6851196289062+27.31299209594727i,2.215259257227159-0.04834711996978467i,0.1841317720954327+0.001215505253378297i,0.07822651454220123-0.002015943209553759i,0.08611082715769634,0.06279037977354894
86,3,24,801.8680419921875+0.2396507263183594i,364.163330078125+9.826240539550781i,2.200361853924115-0.0587144074056134i,0.182979039561262+0.002228564207471168i,0.07767191227037666-0.002176986693276074i,0.08611082715769634,0.06279037977354894
86,3,24,801.666748046875-0.1470146179199219i,363.7605895996094+9.73173999786377i,2.202243655461735-0.05932109717704775i,0.1816855962043148+0.003319701414719364i,0.07727734959078529-0.002074983559352065i,0.08611082715769634,0.06279037977354894
86,3,24,800.012451171875+1.047845840454102i,366.0599060058594+9.616738319396973i,2.184036517760044-0.0545141970028584i,0.1802444406889578+0.004423204919187344i,0.0759235007066299-0.002312947932092323i,0.08611082715769634,0.06279037977354894
86,3,24,799.3528442382812+1.075172424316406i,367.0530700683594+10.13535785675049i,2.176179850519427-0.0571611868481042i,0.1786584477984934+0.005465678626296749i,0.07457089566848824+0.000592252876310239i,0.08611082715769634,0.06279037977354894
86,3,24,798.6889038085938+0.8100605010986328i,367.4867248535156+8.570621490478516i,2.172251510053298-0.04845749184759486i,0.1769417983559861+0.006370319111643673i,0.07285038291729112-0.002263832342902816i,0.08611082715769634,0.06279037977354894
